,index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig,u,v
78,222,HD_28024,18,7957.8885,42842,0.6536,0.011196,0.002539,0.000397,0.9579,8345.3,W2,S2,211015_18_HD_28024.pav,261366333.47610667,261366333.47610667,98.87434322709973,0.01914406114169797,0.0026505898319240007,0.00041444827226224035,0.09678839568273005,0.005541597696505391,-26353448.046763055,168784048.90984398
79,223,HD_28024,18,7957.8885,42842,0.6485,0.012838,0.002296,0.000502,0.9571,7680.4,W2,S2,211015_18_HD_28024.pav,263421797.3168594,263421797.3168594,98.87434322709973,0.022093425668300547,0.002398913384181381,0.0005245010970640476,0.09564524572780662,0.0039736668404657186,-26353448.046763055,168784048.90984398
80,224,HD_28024,18,7957.8885,42842,0.6436,0.011124,0.002447,0.000478,0.9578,7797.8,W2,S2,211015_18_HD_28024.pav,265427339.2790294,265427339.2790294,98.87434322709973,0.01923477800076439,0.00255481311338484,0.0004990603466276885,0.09547559944243794,0.00742156949695653,-26353448.046763055,168784048.90984398
81,225,HD_28024,18,7957.8885,42842,0.6389,0.01022,0.002668,0.000449,0.9586,7847.3,W2,S2,211015_18_HD_28024.pav,267379927.31254235,267379927.31254235,98.87434322709973,0.01775090057020378,0.0027832255372418108,0.0004683914041310244,0.09757448781273255,0.005946406786138844,-26353448.046763055,168784048.90984398
82,226,HD_28024,18,7957.8885,42842,0.6345,0.008563,0.002088,0.000422,0.959,7734.9,W2,S2,211015_18_HD_28024.pav,269234098.59729445,269234098.59729445,98.87434322709973,0.014942137173714221,0.0021772679874869656,0.00044004171011470284,0.09735053299585603,0.005981885628835604,-26353448.046763055,168784048.90984398
83,227,HD_28024,18,7957.8885,42842,0.63,0.006049,0.001275,0.000507,0.9575,7444.6,W2,S2,211015_18_HD_28024.pav,271157199.3015608,271157199.3015608,98.87434322709973,0.010627190001919301,0.0013315926892950392,0.0005295039164490861,0.08655312589582792,0.005098169122039087,-26353448.046763055,168784048.90984398
112,428,HD_28024,43,7958.053,42842,0.7935,0.016608,0.005918,0.000575,0.9701,5326.4,W2,S2,211015_43_HD_28024.pav,221818663.48738182,221818663.48738182,127.77754755918417,0.02385629847573179,0.006100402020410267,0.0005927223997526028,0.17822486447182728,0.014497025594129482,-107825167.83391951,139119904.72047153
113,429,HD_28024,43,7958.053,42842,0.7857,0.01604,0.0051,0.000551,0.9699,5649.0,W2,S2,211015_43_HD_28024.pav,224020757.8939003,224020757.8939003,127.77754755918417,0.023167574470428845,0.005258274048871018,0.0005680998041035157,0.18342676164555213,0.01227032763238063,-107825167.83391951,139119904.72047153
114,430,HD_28024,43,7958.053,42842,0.7779,0.013929,0.004232,0.000527,0.9697,5894.0,W2,S2,211015_43_HD_28024.pav,226267013.0829637,226267013.0829637,127.77754755918417,0.02023200899096147,0.004364236361761369,0.0005434670516654635,0.1933106265277208,0.009183718535201382,-107825167.83391951,139119904.72047153
115,431,HD_28024,43,7958.053,42842,0.7706,0.012317,0.004796,0.000548,0.9701,5799.4,W2,S2,211015_43_HD_28024.pav,228410471.68081686,228410471.68081686,127.77754755918417,0.01797614649926871,0.004943820224719102,0.0005648902175033501,0.16959399715778353,0.008134851952281546,-107825167.83391951,139119904.72047153
116,432,HD_28024,43,7958.053,42842,0.7633,0.012251,0.004404,0.000521,0.9712,5913.0,W2,S2,211015_43_HD_28024.pav,230594929.2247314,230594929.2247314,127.77754755918417,0.017954306661011922,0.004534596375617792,0.0005364497528830313,0.15967000531973102,0.006215220552874232,-107825167.83391951,139119904.72047153
117,433,HD_28024,43,7958.053,42842,0.7564,0.010956,0.003849,0.000447,0.9715,6346.3,W2,S2,211015_43_HD_28024.pav,232698452.50824627,232698452.50824627,127.77754755918417,0.016133744694195887,0.003961914565105507,0.00046011322696860526,0.15791244203025812,0.00593169319159059,-107825167.83391951,139119904.72047153
120,436,HD_28024,43,7958.053,42842,0.736,0.002982,0.00122,0.000348,0.9711,7902.5,W2,S2,211015_43_HD_28024.pav,239148246.5723335,239148246.5723335,127.77754755918417,0.004462656127388635,0.001256307280403666,0.0003583565029348162,0.15058754780100791,0.017200852705313574,-107825167.83391951,139119904.72047153
121,437,HD_28024,43,7958.053,42842,0.7292,0.005391,0.00171,0.00031,0.9714,8417.8,W2,S2,211015_43_HD_28024.pav,241378372.84316713,241378372.84316713,127.77754755918417,0.008109445965356158,0.0017603458925262506,0.00031912703314803374,0.1444710741300455,0.007712938075076892,-107825167.83391951,139119904.72047153
122,438,HD_28024,43,7958.053,42842,0.7223,0.005766,0.001697,0.000343,0.9719,8913.1,W2,S2,211015_43_HD_28024.pav,243684216.36056688,243684216.36056688,127.77754755918417,0.008718141881792646,0.0017460644099187158,0.0003529169667661282,0.1256695122729363,0.008512322740183433,-107825167.83391951,139119904.72047153
123,439,HD_28024,43,7958.053,42842,0.7159,0.006221,0.001824,0.00037,0.9712,8833.8,W2,S2,211015_43_HD_28024.pav,245862703.55809116,245862703.55809116,127.77754755918417,0.009463309408807326,0.0018780889621087316,0.0003809719934102142,0.10863567226023065,0.008368077055810295,-107825167.83391951,139119904.72047153
124,440,HD_28024,43,7958.053,42842,0.7095,0.008474,0.002564,0.000325,0.971,9200.0,W2,S2,211015_43_HD_28024.pav,248080492.56834033,248080492.56834033,127.77754755918417,0.01296363282774532,0.0026405767250257464,0.00033470648815653965,0.09822994479948105,0.009040858576507844,-107825167.83391951,139119904.72047153
125,441,HD_28024,43,7958.053,42842,0.7035,0.011073,0.003339,0.000329,0.9711,9532.9,W2,S2,211015_43_HD_28024.pav,250196317.66487202,250196317.66487202,127.77754755918417,0.017026168450871845,0.0034383688600556073,0.00033879106168262793,0.09679599398033992,0.00717686055742032,-107825167.83391951,139119904.72047153
126,442,HD_28024,43,7958.053,42842,0.6977,0.013011,0.003585,0.000362,0.9713,9762.9,W2,S2,211015_43_HD_28024.pav,252276206.7897914,252276206.7897914,127.77754755918417,0.02010472923718957,0.003690929681869659,0.0003726963862864203,0.0991982077164829,0.007021135096660858,-107825167.83391951,139119904.72047153
127,443,HD_28024,43,7958.053,42842,0.6918,0.013046,0.004088,0.000434,0.9704,9256.4,W2,S2,211015_43_HD_28024.pav,254427738.47533605,254427738.47533605,127.77754755918417,0.020284649795218383,0.004212695795548227,0.0004472382522671063,0.08856469436730306,0.007422895787487105,-107825167.83391951,139119904.72047153
128,444,HD_28024,43,7958.053,42842,0.686,0.012421,0.002876,0.000439,0.9703,9321.4,W2,S2,211015_43_HD_28024.pav,256578876.78897586,256578876.78897586,127.77754755918417,0.019417759298183623,0.002964031742759971,0.00045243739049778415,0.08851211323513718,0.011746489889604457,-107825167.83391951,139119904.72047153
129,445,HD_28024,43,7958.053,42842,0.6804,0.011117,0.002864,0.000386,0.9706,9434.9,W2,S2,211015_43_HD_28024.pav,258690637.09176582,258690637.09176582,127.77754755918417,0.017464488260210197,0.0029507521120956106,0.00039769214918607045,0.08531239972426927,0.010746839861677559,-107825167.83391951,139119904.72047153
130,446,HD_28024,43,7958.053,42842,0.675,0.008506,0.002378,0.000372,0.9709,9566.0,W2,S2,211015_43_HD_28024.pav,260760162.18849993,260760162.18849993,127.77754755918417,0.013427142578037171,0.0024492738696055205,0.0003831496549593161,0.07474135899805442,0.00905549698471439,-107825167.83391951,139119904.72047153
131,447,HD_28024,43,7958.053,42842,0.6697,0.00737,0.0028,0.000414,0.97,8926.0,W2,S2,211015_43_HD_28024.pav,262823815.85372177,262823815.85372177,127.77754755918417,0.011704146231664185,0.00288659793814433,0.0004268041237113402,0.06490177593418267,0.006746369685544301,-107825167.83391951,139119904.72047153
132,448,HD_28024,43,7958.053,42842,0.6643,0.007169,0.002092,0.000409,0.9699,8889.3,W2,S2,211015_43_HD_28024.pav,264960273.1856653,264960273.1856653,127.77754755918417,0.011446521445953614,0.002156923394164347,0.0004216929580369111,0.0646996384777509,0.007908777190298307,-107825167.83391951,139119904.72047153
133,449,HD_28024,43,7958.053,42842,0.659,0.006757,0.001626,0.000401,0.9699,8792.2,W2,S2,211015_43_HD_28024.pav,267091213.1672799,267091213.1672799,127.77754755918417,0.010845663372530137,0.0016764614908753481,0.00041344468501907413,0.06067546768832211,0.006484752740550229,-107825167.83391951,139119904.72047153
134,450,HD_28024,43,7958.053,42842,0.6536,0.006238,0.001595,0.000389,0.9702,8760.4,W2,S2,211015_43_HD_28024.pav,269297903.1169484,269297903.1169484,127.77754755918417,0.010064389278578981,0.0016439909297052155,0.0004009482580911153,0.05489013412067919,0.00509938285121626,-107825167.83391951,139119904.72047153
135,451,HD_28024,43,7958.053,42842,0.6485,0.007606,0.001734,0.00049,0.9688,8124.2,W2,S2,211015_43_HD_28024.pav,271415743.218562,271415743.218562,127.77754755918417,0.012353856460462923,0.0017898431048720066,0.0005057803468208092,0.05462554626043382,0.006808371133021675,-107825167.83391951,139119904.72047153
136,452,HD_28024,43,7958.053,42842,0.6436,0.006318,0.001054,0.000457,0.969,8231.8,W2,S2,211015_43_HD_28024.pav,273482146.4842099,273482146.4842099,127.77754755918417,0.010312400594066105,0.0010877192982456142,0.0004716202270381837,0.05062373096779748,0.007266755386276731,-107825167.83391951,139119904.72047153
137,453,HD_28024,43,7958.053,42842,0.6389,0.005314,0.000818,0.000498,0.9688,8208.7,W2,S2,211015_43_HD_28024.pav,275493988.8515221,275493988.8515221,127.77754755918417,0.008718794903141938,0.0008443435177539224,0.000514037985136251,0.050966587110944615,0.0075015300266222254,-107825167.83391951,139119904.72047153
138,454,HD_28024,43,7958.053,42842,0.6345,0.00314,0.000658,0.000477,0.9671,8036.6,W2,S2,211015_43_HD_28024.pav,277404427.86010635,277404427.86010635,127.77754755918417,0.005185416226884284,0.0006803846551545859,0.0004932271740254369,0.03721753086721071,0.005772548109310036,-107825167.83391951,139119904.72047153
139,455,HD_28024,43,7958.053,42842,0.63,0.002004,0.000706,0.000538,0.9611,7725.8,W2,S2,211015_43_HD_28024.pav,279385888.05910707,279385888.05910707,127.77754755918417,0.0033464722462280545,0.0007345749661845802,0.0005597752575174279,0.03318145319262235,0.0069677159429344685,-107825167.83391951,139119904.72047153
143,545,HD_28024,34,8325.8607,42842,0.7706,0.023808,0.006618,0.000468,0.9743,3593.8,W2,S2,221018_34_HD_28024.pav,220833966.81718612,220833966.81718612,94.10048440328274,0.0384867156291687,0.006792569023914605,0.00048034486297854865,0.20932958049887718,0.015913674761796708,-12168487.958116084,169739038.07637364
144,546,HD_28024,34,8325.8607,42842,0.7633,0.020632,0.005427,0.000459,0.9727,3655.9,W2,S2,221018_34_HD_28024.pav,222945964.6656932,222945964.6656932,94.10048440328274,0.033623113409311144,0.00557931530790583,0.00047188238922586613,0.1968793988677046,0.015771533325394035,-12168487.958116084,169739038.07637364
145,547,HD_28024,34,8325.8607,42842,0.7564,0.01606,0.004223,0.000415,0.9707,3844.9,W2,S2,221018_34_HD_28024.pav,224979712.8891111,224979712.8891111,94.10048440328274,0.02638961181172464,0.004350468733903369,0.00042752652724837746,0.17060557995749642,0.01827428097605722,-12168487.958116084,169739038.07637364
153,555,HD_28024,34,8325.8607,42842,0.7035,0.013271,0.003252,0.000326,0.9693,5528.0,W2,S2,221018_34_HD_28024.pav,241897163.9364941,241897163.9364941,94.10048440328274,0.022994079346237283,0.003354998452491489,0.0003363251831218405,0.1330721838716263,0.015675976885572693,-12168487.958116084,169739038.07637364
154,556,HD_28024,34,8325.8607,42842,0.6977,0.016584,0.003443,0.000348,0.97,5638.0,W2,S2,221018_34_HD_28024.pav,243908061.95975867,243908061.95975867,94.10048440328274,0.028890263011122404,0.0035494845360824743,0.0003587628865979382,0.14911842271780187,0.003079039759455327,-12168487.958116084,169739038.07637364
155,557,HD_28024,34,8325.8607,42842,0.6918,0.020144,0.00417,0.000425,0.9694,5351.8,W2,S2,221018_34_HD_28024.pav,245988226.11928827,245988226.11928827,94.10048440328274,0.03533617436798753,0.0043016298741489585,0.00043841551475139255,0.14841089743358363,0.00224467933935034,-12168487.958116084,169739038.07637364
156,558,HD_28024,34,8325.8607,42842,0.686,0.0203,0.004088,0.00043,0.97,5385.2,W2,S2,221018_34_HD_28024.pav,248068009.9552822,248068009.9552822,94.10048440328274,0.03581350604370452,0.0042144329896907215,0.00044329896907216497,0.14105630205576375,0.0020731754565304246,-12168487.958116084,169739038.07637364
157,559,HD_28024,34,8325.8607,42842,0.6804,0.017934,0.004001,0.000406,0.9697,5412.8,W2,S2,221018_34_HD_28024.pav,250109721.9713751,250109721.9713751,94.10048440328274,0.031846292827414975,0.004126018356192637,0.00041868619160565125,0.12635529863496808,0.0023497870074681965,-12168487.958116084,169739038.07637364
158,560,HD_28024,34,8325.8607,42842,0.675,0.016604,0.003199,0.000387,0.9677,5450.7,W2,S2,221018_34_HD_28024.pav,252110599.7471461,252110599.7471461,94.10048440328274,0.029725108957733927,0.003305776583651958,0.00039991732975095583,0.12192786037341315,0.003225626376949724,-12168487.958116084,169739038.07637364
159,561,HD_28024,34,8325.8607,42842,0.6697,0.017355,0.003535,0.000444,0.9631,5098.5,W2,S2,221018_34_HD_28024.pav,254105800.85011742,254105800.85011742,94.10048440328274,0.03140753771795164,0.0036704392067282736,0.00046101131762018487,0.11128580347563054,0.00466495580527896,-12168487.958116084,169739038.07637364
160,562,HD_28024,34,8325.8607,42842,0.6643,0.015651,0.002651,0.000447,0.9599,5108.1,W2,S2,221018_34_HD_28024.pav,256171390.68090263,256171390.68090263,94.10048440328274,0.028596562942881577,0.0027617460152099178,0.00046567350765704764,0.10378837855527502,0.005229591735711756,-12168487.958116084,169739038.07637364
161,563,HD_28024,34,8325.8607,42842,0.659,0.013751,0.00254,0.000431,0.9569,5043.3,W2,S2,221018_34_HD_28024.pav,258231646.1749979,258231646.1749979,94.10048440328274,0.025361199629025236,0.0026544048489915355,0.0004504127913052566,0.09792661344800452,0.006930580764365001,-12168487.958116084,169739038.07637364
162,564,HD_28024,34,8325.8607,42842,0.6536,0.013899,0.002818,0.000409,0.9556,4988.6,W2,S2,221018_34_HD_28024.pav,260365138.9677534,260365138.9677534,94.10048440328274,0.0258352426065361,0.0029489326077856847,0.0004280033486814567,0.10292995675420917,0.006950565944956013,-12168487.958116084,169739038.07637364
163,565,HD_28024,34,8325.8607,42842,0.6485,0.015559,0.003228,0.00046,0.9539,4564.5,W2,S2,221018_34_HD_28024.pav,262412729.1122955,262412729.1122955,94.10048440328274,0.02915186512511835,0.0033840025159870006,0.00048223084180731737,0.09811006550058952,0.00729239803829427,-12168487.958116084,169739038.07637364
164,566,HD_28024,34,8325.8607,42842,0.6436,0.013259,0.002412,0.000454,0.9552,4559.2,W2,S2,221018_34_HD_28024.pav,264410588.60988757,264410588.60988757,94.10048440328274,0.024958456595846758,0.0025251256281407035,0.00047529313232830815,0.08766064675768714,0.007901653652819517,-12168487.958116084,169739038.07637364
165,567,HD_28024,34,8325.8607,42842,0.6389,0.011236,0.001707,0.00048,0.9575,4530.6,W2,S2,221018_34_HD_28024.pav,266355697.02508,266355697.02508,94.10048440328274,0.021223797884856118,0.0017827676240208877,0.0005013054830287206,0.0797113102915819,0.009483809549658532,-12168487.958116084,169739038.07637364
166,568,HD_28024,34,8325.8607,42842,0.6345,0.009201,0.001802,0.000474,0.9619,4434.5,W2,S2,221018_34_HD_28024.pav,268202765.68845332,268202765.68845332,94.10048440328274,0.017396464001329742,0.0018733756107703504,0.0004927747167065183,0.070278206724027,0.009756363208918125,-12168487.958116084,169739038.07637364
167,569,HD_28024,34,8325.8607,42842,0.63,0.006505,0.001689,0.000489,0.9681,4197.6,W2,S2,221018_34_HD_28024.pav,270118499.7290851,270118499.7290851,94.10048440328274,0.012290895473620101,0.001744654477843198,0.0005051131081499845,0.05499140857945226,0.011700648114617887,-12168487.958116084,169739038.07637364
171,621,HD_28024,36,8325.8722,42842,0.7706,0.018681,0.005302,0.000496,0.9491,3250.6,W2,S2,221018_36_HD_28024.pav,221244434.4312726,221244434.4312726,96.82339180631337,0.03161429027163183,0.005586344958381625,0.0005226003582341165,0.17746808421288385,0.017462851381111973,-20255920.36911829,169283388.2328807
172,622,HD_28024,36,8325.8722,42842,0.7633,0.017295,0.004836,0.000495,0.9486,3339.4,W2,S2,221018_36_HD_28024.pav,223360357.88384467,223360357.88384467,96.82339180631337,0.029478822983758646,0.005098039215686275,0.0005218216318785578,0.16570397454610775,0.010990636498154993,-20255920.36911829,169283388.2328807
173,623,HD_28024,36,8325.8722,42842,0.7564,0.013387,0.003799,0.000444,0.9467,3538.2,W2,S2,221018_36_HD_28024.pav,225397886.2675022,225397886.2675022,96.82339180631337,0.023010119379349013,0.0040128868701806274,0.0004689975705080807,0.13751706929032023,0.011814862220850606,-20255920.36911829,169283388.2328807
174,624,HD_28024,36,8325.8722,42842,0.7496,0.009594,0.002693,0.000368,0.9456,3870.1,W2,S2,221018_36_HD_28024.pav,227442584.27526498,227442584.27526498,96.82339180631337,0.01661581434438658,0.002847927241962775,0.00038917089678511,0.11113633838766541,0.018392214521447615,-20255920.36911829,169283388.2328807
176,626,HD_28024,36,8325.8722,42842,0.736,0.007374,0.002219,0.000353,0.9453,4375.4,W2,S2,221018_36_HD_28024.pav,231645327.6803514,231645327.6803514,96.82339180631337,0.012944324788858928,0.0023474029408653337,0.0003734264254733947,0.08868052782307177,0.01983861430976076,-20255920.36911829,169283388.2328807
182,632,HD_28024,36,8325.8722,42842,0.6977,0.013642,0.002934,0.000363,0.9478,5210.6,W2,S2,221018_36_HD_28024.pav,244361417.76227412,244361417.76227412,96.82339180631337,0.02485202273588514,0.0030955897868748684,0.00038299219244566365,0.12874254505494595,0.003163496240034178,-20255920.36911829,169283388.2328807
183,633,HD_28024,36,8325.8722,42842,0.6918,0.016705,0.003242,0.000447,0.9461,4956.6,W2,S2,221018_36_HD_28024.pav,246445448.35608363,246445448.35608363,96.82339180631337,0.03068537183162654,0.0034266990804354717,0.00047246591269421836,0.12973523312461668,0.002305608008574198,-20255920.36911829,169283388.2328807
184,634,HD_28024,36,8325.8722,42842,0.686,0.015739,0.003247,0.000466,0.946,5010.6,W2,S2,221018_36_HD_28024.pav,248529097.91944405,248529097.91944405,96.82339180631337,0.029101871673291837,0.0034323467230443975,0.000492600422832981,0.11787188810921653,0.0031678592539478917,-20255920.36911829,169283388.2328807
185,635,HD_28024,36,8325.8722,42842,0.6804,0.014919,0.003187,0.000434,0.9451,5062.5,W2,S2,221018_36_HD_28024.pav,250574604.89820495,250574604.89820495,96.82339180631337,0.027788221914890075,0.0033721299333403874,0.00045921066553803824,0.11473262648350344,0.0046035171155252505,-20255920.36911829,169283388.2328807
186,636,HD_28024,36,8325.8722,42842,0.675,0.013955,0.002831,0.00041,0.9437,5119.5,W2,S2,221018_36_HD_28024.pav,252579201.73739058,252579201.73739058,96.82339180631337,0.026193842276116593,0.0029998940341210132,0.0004344601038465614,0.10847740678526945,0.003625865283742098,-20255920.36911829,169283388.2328807
187,637,HD_28024,36,8325.8722,42842,0.6697,0.015147,0.00326,0.000469,0.9388,4796.9,W2,S2,221018_36_HD_28024.pav,254578111.3524543,254578111.3524543,96.82339180631337,0.02875720120023394,0.0034725181082232636,0.0004995739241585003,0.1047906804630728,0.006171410188425489,-20255920.36911829,169283388.2328807
188,638,HD_28024,36,8325.8722,42842,0.6643,0.014293,0.002474,0.000437,0.9367,4804.9,W2,S2,221018_36_HD_28024.pav,256647540.5279823,256647540.5279823,96.82339180631337,0.02737178374301684,0.002641187146364898,0.0004665314401622718,0.10120812948936098,0.006502731452668029,-20255920.36911829,169283388.2328807
189,639,HD_28024,36,8325.8722,42842,0.659,0.013022,0.002258,0.000406,0.9347,4744.4,W2,S2,221018_36_HD_28024.pav,258711625.45180368,258711625.45180368,96.82339180631337,0.025151178413322532,0.002415748368460469,0.0004343639670482508,0.09591877923161307,0.006877601167812558,-20255920.36911829,169283388.2328807
190,640,HD_28024,36,8325.8722,42842,0.6536,0.011206,0.001811,0.000413,0.9334,4666.2,W2,S2,221018_36_HD_28024.pav,260849083.80161974,260849083.80161974,96.82339180631337,0.021817296692898634,0.0019402185558174414,0.0004424683951146347,0.08530459644263425,0.005601827037913022,-20255920.36911829,169283388.2328807
191,641,HD_28024,36,8325.8722,42842,0.6485,0.011847,0.002038,0.000523,0.9291,4263.1,W2,S2,221018_36_HD_28024.pav,262900479.83460084,262900479.83460084,96.82339180631337,0.023319277505967476,0.0021935206113443116,0.0005629103433430202,0.0770565232408734,0.005081409404218974,-20255920.36911829,169283388.2328807
192,642,HD_28024,36,8325.8722,42842,0.6436,0.010943,0.001467,0.000486,0.9297,4280.9,W2,S2,221018_36_HD_28024.pav,264902052.7854858,264902052.7854858,96.82339180631337,0.02165903668218791,0.0015779283639883834,0.0005227492739593417,0.07280569683988927,0.004864748324440745,-20255920.36911829,169283388.2328807
193,643,HD_28024,36,8325.8722,42842,0.6389,0.009034,0.001441,0.000482,0.9314,4266.0,W2,S2,221018_36_HD_28024.pav,266850776.60469344,266850776.60469344,96.82339180631337,0.017955188078043232,0.0015471333476487009,0.000517500536826283,0.06692314020570214,0.008164720046752897,-20255920.36911829,169283388.2328807
194,644,HD_28024,36,8325.8722,42842,0.6345,0.007518,0.001161,0.000464,0.9347,4185.4,W2,S2,221018_36_HD_28024.pav,268701278.44403255,268701278.44403255,96.82339180631337,0.014974408752838774,0.0012421097678399487,0.0004964159623408581,0.06029193965502469,0.009095546829142598,-20255920.36911829,169283388.2328807
195,645,HD_28024,36,8325.8722,42842,0.63,0.006237,0.001358,0.000508,0.9387,4009.1,W2,S2,221018_36_HD_28024.pav,270620573.29006135,270620573.29006135,96.82339180631337,0.01244280189293512,0.0014466815809097689,0.0005411739639927559,0.05619845012610089,0.01304419333739232,-20255920.36911829,169283388.2328807
196,694,HD_28024,38,8325.8892,42842,0.7935,0.005578,0.001673,0.000404,0.9699,3516.8,W2,S2,221018_38_HD_28024.pav,215771880.5417853,215771880.5417853,100.77336418633432,0.008927637328829752,0.0017249200948551398,0.000416537787400763,0.05179696712278202,0.008295733402917511,-32004300.883779127,168197195.48859614
197,695,HD_28024,38,8325.8892,42842,0.7857,0.011176,0.00351,0.000422,0.9701,3769.8,W2,S2,221018_38_HD_28024.pav,217913945.79344106,217913945.79344106,100.77336418633432,0.01800101926272884,0.003618183692402845,0.00043500670034017115,0.10529553667227452,0.01525019630655579,-32004300.883779127,168197195.48859614
198,696,HD_28024,38,8325.8892,42842,0.7779,0.018353,0.006001,0.000447,0.9696,3979.1,W2,S2,221018_38_HD_28024.pav,220098968.0034794,220098968.0034794,100.77336418633432,0.029773778534954276,0.006189150165016502,0.00046101485148514854,0.1638506879007214,0.01459196952735571,-32004300.883779127,168197195.48859614
199,697,HD_28024,38,8325.8892,42842,0.7706,0.023771,0.007315,0.000546,0.9676,3966.4,W2,S2,221018_38_HD_28024.pav,222183995.8602474,222183995.8602474,100.77336418633432,0.03888980852513644,0.007559942124844977,0.0005642827614716825,0.19791454956048007,0.018181636308175896,-32004300.883779127,168197195.48859614
